46.7,32.6,0
35.1333,44.45,1
39.8247,36.1358,2
39.75,46.6667,3
49.2833,15.5667,4
48.1167,10.4667,5
27.2098,16.4265,6
27.1167,16.4667,7
26.9982,16.4397,8
27.0088,16.46,9
-17.65,31.6,10
32.3333,-6.3,11
-20.81,-49.3806,12
41.65,-0.86667,13
25.1447,0.04083,14
28.1815,15.6478,14
27.5333,3.83333,15
46.95,-1.5,16
26.9667,4.45,17
-19.8167,-48.7833,18
27.0772,16.193,19
-18.5833,-46.5333,20
48.0167,-1.15,21
25.1667,25.6667,22
29.0172,12.0867,23
-14.2,48.1,24
27.5333,3.85,25
-28.8333,31.95,26
37.4333,-3.65,27
25.3667,1.08333,28
32.8062,9.83283,28
-28.8333,21.1333,29
0,0,30
-22.9667,-44.3167,30
-21.4603,-49.9508,30
-7.03333,-40.1667,30
-19.85,-47.55,30
-20,-45,30
-3.4,-44.3333,30
-5.2,-36.6667,30
-26.1667,-49.9333,30
-22.25,-49.9333,30
-6.23333,-40.7,30
-19.5333,-48.5667,30
-26.1,-49.8,30
-8.38333,-36.7667,30
-19.4667,-44.2167,30
-20.85,-41.7336,30
-7.53133,-46.0412,30
-21.2167,-43.9333,30
-10.1167,-39.2,30
-26.9238,-49.0588,30
-17.1667,-43.8333,30
-14.258,-49.1592,30
-22.4667,-42.2167,30
-5.25,-40.5,30
-18.85,-41.95,30
-19.1667,-47.8333,30
-21.3333,-44.6667,30
-22.3,-45.3667,30
-18.5,-44,30
-14.3675,-43.0228,30
-19.8667,-44.6167,30
-18.9417,-44.9833,30
-17.3,-45,30
-10.75,-39.2167,30
-13.1233,-42.2885,30
-26.2167,-48.6,30
-16.2667,-47.95,30
-21.55,-43.0167,30
-14.5333,-48.7667,30
-19.7333,-48.3167,30
-14.8386,-40.8361,30
21.6,-16.5,30
0,0,30
11.0833,-0.18333,30
11.65,-3.65,30
12.45,-0.08333,30
11.65,-2.18333,30
14.1508,-2.04167,30
13.5,-0.68333,30
13.85,-4.38333,30
11.3337,-3.54217,30
14,-11,30
16.3981,-9.57028,30
17.7107,-11.3715,30
17.1749,-11.3413,30
16.5833,-11.3333,30
22.9935,-10.1537,30
20.25,-12.6833,30
23.2833,-10.8167,30
21,-13,30
22.2,-13.15,30
22.9478,-13.3853,30
20.3467,-11.8338,30
23.2925,-10.1748,30
23.3907,-9.94017,30
26.5908,-12.9522,30
24.3,-13.1,30
27.3333,-9.33333,30
27.5,-12.5,30
26.6325,-12.8102,30
26.7485,-12.7098,30
26.8109,-12.7186,30
26.707,-12.759,30
26.819,-12.724,30
29.2333,-8.36667,30
27.2333,-10.45,30
27.1667,-9.5,30
27.2303,-9.7505,30
27.2333,-9.7585,30
27.2335,-9.75817,30
27.2363,-9.74133,30
27.2335,-9.75767,30
27.23,-9.75667,30
27.2265,-9.74117,30
27.285,-9.59017,30
25.7025,-10.7817,30
28.0008,-9.27,30
27.8167,-7.83333,30
27.9667,-7.95,30
27.8167,-7.85,30
28.1667,-7.9,30
28.5,-7.9,30
28.5833,-7.96667,30
28.6,-7.98333,30
27.9333,-7.9,30
27.7333,-7.85,30
27.8,-7.95,30
28.2333,-7.88333,30
27.95,-7.83333,30
26.784,-12.8335,30
24.6428,-14.6878,30
28.0025,-11.1316,30
26.0104,-10.3362,30
24.1333,-13.1667,30
24.7758,-14.5628,30
26.56,-11.5555,30
26.4493,-11.6935,30
26.7667,-12.8167,30
27.3883,-9.01733,30
30.1927,-9.03667,30
26.6833,-11.7333,30
24.6363,-14.7163,30
26.5,-10.5,30
27.75,-8.13333,30
15.7833,-5.9,30
23.4333,-1.41667,30
22.8333,-6.18333,30
22.7917,-3.96667,30
20.05,-1.68333,30
30,-7,30
23.6964,-5.01472,30
30.18,-6.57717,30
31.1633,-7.015,30
29.482,-7.61123,30
30.55,-4.9,30
30.6667,-5.16667,30
30.8333,-3.33333,30
30.1667,-5.66667,30
31.1564,-5.15262,30
29.5833,-3.75,30
29.9167,-5.41667,30
23.45,-1.86667,30
23.5,-1.85,30
23.55,-1.81667,30
23.6667,-1.58333,30
23.6667,-1.81667,30
30.1,-6.85,30
30.0667,-6.9,30
30.3333,-5.83333,30
29.9167,-5.58333,30
30.3667,-5.05,30
30.9,-3.96667,30
30.9,-3.98333,30
31.1167,-5.18333,30
30.808,-5.85583,30
30.0833,-5.66667,30
29.5333,-3.18333,30
30.9167,-4.9,30
28.2,-7.75,30
27.9333,-7.78333,30
27.7667,-7.66667,30
27.9167,-7.5,30
28.6667,-7.53333,30
28.75,-7.58333,30
28.1,-7.51667,30
27.85,-7.8,30
27.9833,-7.58333,30
30.3171,-4.94288,30
30.6667,-4.98333,30
23.6,-5,30
30.1333,-6.88333,30
31.1,-5.18333,30
30.4563,-5.48672,30
30.5167,-4.3,30
30.928,-4.85833,30
30.9715,-4.94983,30
31.15,-4.25,30
29.8833,-5.5,30
30.2333,-5.86667,30
30.6,-5.05,30
31.0333,-4,30
30.3333,-5.75,30
30.55,-4.96667,30
30.6167,-4.11667,30
30.25,-4.41667,30
30.6358,-5.08833,30
29.4167,-5.26667,30
30.3,-5.91667,30
30.4067,-5.89233,30
30.8,-4.18333,30
31.1667,-3.91667,30
30.2667,-4.66667,30
29.9667,-5.6,30
29.9833,-5.23333,30
27.7167,-0.25,30
25.3122,-0.35583,30
25.3706,-0.0225,30
25.3922,-0.03639,30
25.4347,-0.09028,30
25.4586,-0.13806,30
25.2928,-0.21111,30
25.2631,-0.18889,30
24.0683,-1.3525,30
24.6205,-0.5617,30
24.6211,-0.53962,30
24.7357,-0.52413,30
24.5802,-0.51863,30
24.6544,-0.56928,30
24.8173,-0.43427,30
24.6481,-0.51437,30
24.7561,-0.43458,30
30.9,-4.23833,30
27.6353,-0.51667,30
27.4667,-0.51667,30
29.6522,-7.7493,30
30.3667,-5.85,30
29.75,-4.5,30
29.8586,-2.645,30
47.4667,-0.55,30
43.95,-0.05,30
42.3833,-2.5,30
32.25,-8.15,30
41.6833,-3.8,30
43.2167,-0.23333,30
37.9833,-1.16667,30
43.3833,-5.15,30
41.9333,-7.46667,30
46.25,-1.1,30
38.7333,-6.01667,30
45.4333,-0.45,30
38.7403,-7.27,30
48.4,-3.3,30
48.1167,-3.08333,30
48.5333,-0.86667,30
38,-0.83333,30
40.4167,-3.71667,30
38.1167,-1.16667,30
38.0167,-8.25,30
49.0333,-1.43333,30
38.1833,-5.4,30
39,-0.03333,30
38.7167,-7.06667,30
37.6083,-8.28,30
43.4,-5.86667,30
41.3667,-6.23333,30
38.5,-8,30
39.35,-3.51667,30
39,-0.66667,30
42.475,-5.33333,30
43.15,-0.85,30
41.7167,-0.05,30
37.4167,-6,30
42.8,-4.66667,30
31.9846,-5.51528,30
32.7346,-2.95797,30
31.6667,-4.06667,30
31.9833,-3.2,30
44.0833,-1.31667,30
48.65,-3.91667,30
31.4985,-5.71742,30
31.4985,-5.7174,30
31.4858,-5.71712,30
31.5027,-5.71527,30
47.65,-2.76667,30
31.9932,-2.99347,30
33.1333,-5.56667,30
41,-8,30
31.5,-4.25,30
31.3333,-4.33333,30
32.05,-3.03333,30
31.8333,-2.93333,30
31.6,-4.38333,30
31.5,-4.85,30
31.3333,-4,30
31.3833,-4.25,30
31.7,-3.3,30
31.5917,-5.76667,30
32.3167,-4.06667,30
32.2667,-3.46667,30
31.3682,-4.01683,30
31.9833,-4.18667,30
31.975,-4.16667,30
31.9683,-4.14667,30
31.96,-4.12833,30
32.0217,-4.13833,30
32.0433,-4.13667,30
32.0283,-4.15833,30
32.0333,-4.17667,30
32.0367,-4.195,30
32.3717,-6.36,30
32.3333,-3.5,30
31.5667,-4.51667,30
31.7025,-4.96833,30
31.8333,-3.66667,30
31.4167,-4.18333,30
31.9667,-4.41667,30
48.6667,-4.05,30
39.4589,-4.3775,30
41.7661,-8.58361,30
0,0,30
-26.1667,28.4167,30
-3.66667,32.5,30
-10.0594,33.395,30
-17.35,13.9667,30
-33.1333,19.3833,30
-27.7,27.3,30
-28.2,24.5667,30
-33.75,18.5667,30
-13.6667,33.9167,30
-4,39.5,30
-27.2,31.3167,30
-17.3,15.8333,30
-32.1,28.3333,30
-8.93333,33.8,30
-8.41667,32.4333,30
-32.5,21.9,30
-11.85,15.8333,30
-6.83333,29.5,30
-3.5,35.5833,30
-25.6667,28.3667,30
-26.15,26.1833,30
-7.21667,29.4333,30
-15.2122,35.2422,30
-19.4833,31.65,30
-3.13333,33.5167,30
-29.45,26.7667,30
-1.21667,30,30
0,37.6667,30
-31.25,26.4667,30
-15.9667,27.35,30
-11.5,33.5,30
-28.5667,30.7,30
-18,16,30
-10.6667,35.5,30
-32.8667,18.7167,30
-30.1167,28.7,30
-1.45,29.8333,30
-10.2667,38.7667,30
-1.00278,37.1503,30
-29.3333,27.5833,30
-4.26667,35.35,30
-26,30,30
-28.6667,18.9167,30
-32.5,23,30
-15.1833,35.2833,30
-25.4333,17.9167,30
-26.6667,16.25,30
-28.0833,24.0833,30
-33,26.4,30
-30.5833,23.55,30
-30,20,30
-33.5,26,30
-29.3833,23.1,30
-30.1833,23.2667,30
-23.8333,27.9167,30
-18.5,16,30
-25.5,18,30
-23.55,15.0333,30
-33.3167,19.6167,30
-19.5833,17.9167,30
-26.2667,18.1833,30
-20.9818,22.9766,30
-27.6667,18.9667,30
-31.6,25.8,30
-30.55,29.4167,30
-29.3,21.15,30
-25.2,18.0833,30
-13.0167,34.2,30
-33.6167,24,30
-21.3,24.1028,30
-16.9025,30.4072,30
-24.9167,16.9833,30
-21.0909,26.4859,30
-9.11667,33.0667,30
-32.7583,21.6833,30
-26.3725,23.5239,30
-30.1,28.7167,30
-30.8167,29.35,30
-34.1,18.4667,30
-24.75,15.3667,30
-21.9833,16.9333,30
-30,25,30
-16.5,14,30
-23.0833,14.715,30
-32.0833,21.3333,30
-33.85,18.95,30
-25.0667,14.8833,30
-29.75,22.5,30
-31.7,23.75,30
-28.5,27,30
0,35.6667,30
8.91667,8.43333,30
0,0,30
13.7667,5.3,30
12.5,0.7,30
10.0167,9.58333,30
12.7333,15.05,30
13.05,3.16667,30
7.05,12.4333,30
12.85,11.0333,30
12.9167,11.9167,30
9.6,9.91667,30
9.91667,13.9833,30
11.4917,11.6583,30
11.85,8.21667,30
12.9,7.15,30
11.3333,10.0833,30
12.7667,9.8,30
12.8333,9.38333,30
8.96667,12.0833,30
12,1,30
6.75,8.5,30
12.9,0.08,30
14.052,0.42,30
14.25,1.53333,30
7.95,8.08333,30
11.7333,7.08333,30
13.2667,5.4,30
10,9,30
5.28333,8.25,30
13.7833,8.96667,30
18.7,4.8,30
22.8333,4.98333,30
18.673,7.34225,30
19.2667,5.91667,30
21.5167,1.58333,30
21.5167,1.3,30
21.55,1.36667,30
21.55,1.53333,30
21.55,1.68333,30
21.6,1.33333,30
21.6,1.45,30
21.6,1.66667,30
21.6333,1.26667,30
21.6333,1.4,30
21.6333,1.51667,30
21.6333,1.81667,30
21.6667,1.38333,30
21.6667,1.85,30
21.7167,1.5,30
21.7167,1.6,30
21.5907,1.52417,30
22.7833,4.15,30
18.0683,6.66833,30
18.237,6.51983,30
18.3003,6.50683,30
18.9167,6.25,30
26.6117,3.887,30
27.1333,0.2,30
25.2237,0.8456,30
25.1559,0.82213,30
25.0868,0.8324,30
26.4333,3.65556,30
24.1667,0.08333,30
25.5833,0.5,30
25.6333,0.53333,30
25.6333,0.5,30
25.5411,0.49667,30
25.3833,0.51667,30
24.4,1.03333,30
25.45,0.55,30
25.4667,0.66667,30
25.1333,0.46667,30
25.5333,0.56667,30
25.3,0.61667,30
25.3,0.63333,30
25.3333,0.46667,30
26.0731,0.36833,30
25.5339,0.36306,30
25.4369,0.49389,30
25.4756,0.70833,30
25.4631,0.70444,30
25.4367,0.48806,30
25.4036,0.52528,30
24.7186,0.20833,30
24.7344,0.20139,30
24.7461,0.19889,30
25.1381,0.28528,30
25.1319,0.41056,30
25.1144,0.31472,30
25.4339,0.01306,30
25.4403,0.07528,30
25.5261,0.60056,30
25.2258,0.17361,30
25.2531,0.14028,30
25.1436,0.39639,30
25.1606,0.29944,30
25.4886,0.22222,30
25.4997,0.66194,30
25.6047,0.40306,30
25.465,0.08361,30
25.4661,0.07944,30
25.4658,0.07361,30
25.4681,0.06861,30
25.4683,0.05722,30
25.5344,0.09444,30
25.5372,0.13722,30
25.5239,0.31806,30
25.4531,0.40167,30
25.3975,0.6075,30
25.1456,0.0475,30
25.2206,0.31028,30
25.4333,0.4,30
25.4,0.41667,30
25.4833,0.15,30
25.2667,0.15,30
25.3333,0.55,30
25.2167,0.21667,30
25.2833,0.2,30
25.3,0.2,30
25.4256,0.0975,30
25.1958,0.23667,30
25.4075,0.13639,30
25.1928,0.78611,30
25.5333,0.41667,30
25.25,0.1,30
25.2833,0.1,30
25.5833,0.4,30
25.2667,0.1,30
24.4382,0.103,30
24.424,0.12233,30
24.2222,0.4735,30
25.2403,0.19848,30
25.2128,0.03898,30
25.2904,0.05622,30
25.7561,0.26792,30
25.2333,0.15,30
28.95,0.81667,30
27.5,3.61667,30
27.6167,3.85,30
27.5833,3.81667,30
27.6,3.83333,30
27.5167,3.65,30
27.5333,3.7,30
27.55,3.61667,30
27.5167,3.83333,30
27.4667,3.78333,30
27.4333,3.71667,30
27.4667,3.83333,30
27.4167,3.71667,30
27.4667,3.88333,30
27.3833,3.71667,30
27.55,3.7,30
27.4833,3.83333,30
27.5167,3.73333,30
27.5,3.68333,30
27.5333,3.86667,30
27.5,3.48333,30
27.4833,3.63333,30
27.55,3.86667,30
27.5,3.83333,30
27.45,3.83333,30
27.5,3.9,30
27.45,3.75,30
27.5,3.88333,30
27.55,3.76667,30
27.4833,3.8,30
27.5,3.66667,30
27.4667,3.76667,30
27.5167,3.8,30
27.5,3.76667,30
27.5833,3.85,30
27.5667,3.81667,30
27.4667,3.71667,30
27.4333,3.75,30
27.4833,3.86667,30
27.4833,3.85,30
27.4833,3.75,30
27.4667,3.75,30
27.4667,3.86667,30
27.4667,3.9,30
27.4994,3.68889,30
27.5247,3.81139,30
27.5169,3.79139,30
27.4803,3.85139,30
27.5047,3.88194,30
27.4972,3.87028,30
27.4647,3.78167,30
27.6128,3.71361,30
27.5944,3.88583,30
27.5447,3.74306,30
27.5214,3.79139,30
27.5242,3.79694,30
27.5325,3.81361,30
27.5419,3.82778,30
27.5106,3.89111,30
27.4917,3.83278,30
27.5036,3.67306,30
27.4844,3.66639,30
27.4983,3.69444,30
27.5158,3.72722,30
27.5211,3.77333,30
27.5247,3.80972,30
27.6922,3.32167,30
27.5514,3.74194,30
27.5097,3.88056,30
27.5111,3.88444,30
27.5136,3.89694,30
27.5244,3.87361,30
27.4756,3.71028,30
27.5106,3.71306,30
27.5139,3.87528,30
27.5147,3.86556,30
27.5186,3.85722,30
27.5422,3.88444,30
27.4742,3.86417,30
27.5272,3.89806,30
27.4289,3.82,30
27.4908,3.89778,30
27.5081,3.84417,30
27.5519,3.81611,30
27.4606,3.88806,30
27.503,3.8795,30
27.5008,3.86983,30
27.4647,3.81417,30
27.4892,3.89,30
27.5005,3.88233,30
27.5897,3.781,30
27.4833,3.76667,30
27.4296,3.87135,30
27.4778,3.70165,30
27.5085,3.76383,30
27.4,3.75,30
27.4114,3.70467,30
27.3602,3.7,30
27.6167,3.86667,30
27.504,3.68167,30
27.5025,3.693,30
27.5167,3.86667,30
27.5187,3.88033,30
27.5092,3.88767,30
27.512,3.89783,30
27.509,3.89583,30
27.5022,3.86083,30
27.5027,3.8725,30
27.5008,3.86617,30
28.05,0.16667,30
27.8167,0.13333,30
28.4625,1.025,30
28.3125,0.23333,30
27.8667,0.45,30
29.1667,3.73333,30
30.0167,2.98333,30
29.7588,1.88467,30
28.6042,1.04167,30
28.2958,0.025,30
28.0167,0.3,30
28.2977,0.6665,30
28.2983,0.66667,30
28.3,0.5,30
27.8917,0.21667,30
27.3703,0.70617,30
30.2831,3.62,30
28.1167,0.53333,30
26.6093,3.93567,30
26.6258,3.94433,30
26.6087,4.053,30
26.9667,4.4,30
27.3333,4.5,30
24.9478,6.94306,30
27.2667,6.76667,30
27.5167,3.91667,30
27.55,3.93333,30
27.5833,3.96667,30
27.55,4.13333,30
27.5333,4,30
27.5333,3.91667,30
27.55,4,30
27.55,4.08333,30
27.5,3.98333,30
27.5167,4.06667,30
27.5667,4.15,30
27.5833,3.95,30
27.45,4.11667,30
27.5167,3.96667,30
27.4667,3.95,30
27.5667,4.03333,30
27.5833,4,30
27.55,4.03333,30
27.4667,4.05,30
27.5833,4.08333,30
27.5667,4.08333,30
27.5833,4.06667,30
27.5333,3.95,30
27.55,4.01667,30
27.5,3.93333,30
27.5167,4,30
27.5667,4.01667,30
27.5833,4.11667,30
27.5667,3.95,30
27.5769,4.03389,30
27.5558,4.14,30
27.5019,3.92111,30
27.5739,4.11972,30
27.5011,4.09861,30
27.5189,4.01667,30
27.5639,3.92639,30
27.5222,3.94694,30
27.5611,4.05556,30
27.5703,4.075,30
27.5353,3.91278,30
27.5453,4.04861,30
27.4833,3.91556,30
27.5828,4,30
27.5869,3.96417,30
27.5597,4.01028,30
27.5786,3.96889,30
27.5503,3.99806,30
27.5455,4.06117,30
27.5592,4.093,30
27.5833,4.1,30
27.5833,4.01667,30
27.5667,4.06667,30
27.558,4.015,30
27.5833,4.03333,30
27.4286,4.12417,30
27.8167,4.03333,30
27.6333,3.96667,30
27.7333,4.08333,30
27.75,4.1,30
27.7,4.08333,30
27.7,4.06667,30
27.6167,4.05,30
27.75,4.15,30
27.7333,4.05,30
27.7,3.93333,30
27.6333,4.06667,30
27.7167,4.13333,30
27.65,4.03333,30
27.6,3.96667,30
27.6,4.05,30
27.6667,4.08333,30
27.6333,4.08333,30
27.6,4.11667,30
27.6667,4.01667,30
27.6,3.98333,30
27.7333,4.11667,30
27.5922,3.91806,30
27.6464,3.98306,30
27.6389,3.93444,30
27.6453,3.94389,30
27.6844,3.99389,30
27.6361,4.03139,30
27.6356,4.02528,30
27.6217,3.95361,30
27.6397,4.14528,30
27.6392,4.14278,30
27.6386,4.12722,30
27.6428,4.06889,30
27.6314,4.10722,30
27.5914,3.98806,30
27.6497,4.01194,30
27.6336,4.04139,30
27.6022,3.98528,30
27.6236,4.02556,30
27.6006,3.99556,30
27.6639,4.09806,30
27.7333,4.13333,30
27.6167,4.06667,30
27.7,4.13333,30
27.7667,4.01667,30
27.6093,3.93567,30
27.6395,3.935,30
27.6625,3.97683,30
27.6333,3.93333,30
27.5833,4.25,30
27.5667,4.16667,30
27.5,4.28333,30
27.5333,4.16667,30
27.5,4.3,30
27.5667,4.35,30
27.5333,4.18333,30
27.5667,4.33333,30
27.5167,4.23333,30
27.5833,4.16667,30
27.5781,4.36917,30
27.55,4.2,30
27.5833,4.3,30
27.5816,4.29388,30
27.4789,4.19806,30
27.3503,4.2025,30
27.5175,4.19111,30
27.5781,4.3225,30
27.5097,4.16111,30
27.4,4.35,30
27.75,4.16667,30
27.8,4.16667,30
27.7833,4.28333,30
27.6667,4.2,30
27.6667,4.25,30
27.6833,4.33333,30
27.6667,4.35,30
27.6333,4.35,30
27.6,4.3,30
27.6,4.25,30
27.6333,4.28333,30
27.6333,4.25,30
27.7,4.35,30
27.6667,4.18333,30
27.7,4.26667,30
27.6333,4.3,30
27.7167,4.38333,30
27.6167,4.2,30
27.6333,4.36667,30
27.7333,4.16667,30
27.7333,4.2,30
27.65,4.23333,30
27.65,4.3,30
27.6833,4.35,30
27.7,4.3,30
27.6,4.2,30
27.6667,4.28333,30
27.6667,4.23333,30
27.6667,4.21667,30
27.65,4.25,30
27.6667,4.16667,30
27.6,4.16667,30
27.6,4.18333,30
27.65,4.2,30
27.7375,4.32806,30
27.6908,4.37861,30
27.6881,4.37194,30
27.6811,4.30694,30
27.69,4.37861,30
27.6403,4.17056,30
27.8261,4.24611,30
27.7406,4.30833,30
27.7347,4.31611,30
27.7394,4.32833,30
27.6706,4.34611,30
27.6911,4.3375,30
27.6947,4.30639,30
27.715,4.19278,30
27.7272,4.17056,30
27.6339,4.18722,30
27.6336,4.17306,30
27.6544,4.27528,30
27.7006,4.22944,30
27.7061,4.20583,30
27.7947,4.16722,30
27.6167,4.19056,30
27.7081,4.24806,30
27.6658,4.19056,30
27.7092,4.17444,30
27.5903,4.15194,30
27.6872,4.18361,30
27.6456,4.20444,30
27.6836,4.25306,30
27.6997,4.18611,30
27.6875,4.245,30
27.7333,4.21667,30
27.65,4.38333,30
27.6833,4.26667,30
27.7167,4.26667,30
27.6197,4.265,30
27.7333,4.19833,30
27.6833,4.3,30
27.6888,4.386,30
27.6725,4.35667,30
27.5962,4.172,30
27.5917,4.31694,30
27.8333,4.28333,30
27.9793,4.27817,30
27.8407,4.31433,30
27.8,4.46667,30
27.7167,4.48333,30
27.7333,4.4,30
27.6833,4.41667,30
27.65,4.46667,30
27.65,4.43333,30
27.7833,4.7,30
27.65,4.5,30
27.6167,4.41667,30
27.6,4.41667,30
27.6167,4.56667,30
27.7167,4.78333,30
27.6833,4.48333,30
27.6333,4.51667,30
27.75,4.43333,30
27.6667,4.51667,30
27.7333,4.43333,30
27.6667,4.46667,30
27.8,4.5,30
27.7667,4.53333,30
27.6667,4.45,30
27.5089,4.60167,30
27.6686,4.425,30
27.7172,4.44806,30
27.6461,4.39722,30
27.6853,4.50333,30
27.7092,4.42083,30
27.67,4.49722,30
27.6219,4.45556,30
27.7186,4.48611,30
27.6825,4.42028,30
27.5928,4.40139,30
27.5906,4.66278,30
27.672,4.52633,30
27.6123,4.5285,30
27.5008,4.87467,30
27.7667,4.41667,30
27.7,4.48333,30
27.7,4.51667,30
27.6843,4.42917,30
27.667,4.64833,30
27.6782,4.46533,30
27.7,4.45,30
27.6892,4.44267,30
27.3667,4.5,30
27.4358,4.63861,30
27.5764,4.52528,30
27.5078,4.60167,30
27.5697,4.52556,30
27.8333,4.7,30
29.1266,4.71773,30
